Column1	Column2	Column3
00:48	みつきん	すんまへん
00:48	なり	なんでゆうくんがあやまった
00:48	みつきん	とうじのおれはなさそうだから
00:48	みつきん	いまもねえ
00:48	なり	興味ない方がいい
00:48	なり	って言ってるでしょん
00:48	みつきん	少しでもあったら覚えてそう
00:48	なり	逆になんで電話してくれたんやろってずっと思ってた
00:48	みつきん	たしかに、！
00:48	なり	なり友達家に来て何回か通話した気がするんよな
00:48	みつきん	なりに言われたからしかない
00:48	なり	まき は？
00:49	みつきん	あーすんまへん
00:49	なり	その時からなりに甘かったん
00:49	なり	すんまへんwww
00:49	みつきん	すんまへんべんり
00:49	なり	ええね
00:49	なり	おもろ
00:49	みつきん	あんま思ってない謝罪できる
00:49	なり	ね
00:49	みつきん	謝罪の深度が浅い
00:49	みつきん	わりよりは深い
00:49	みつきん	ちょうどいい
00:50	なり	ふふ
00:50	なり	すんまへん
00:50	みつきん	まき
00:50	なり	まきちゃん〜
00:50	みつきん	牧野って人と仕事してる
00:50	みつきん	取引先
00:50	なり	まーきのっ
00:50	みつきん	まきのそうご（40くらい）でした
00:51	なり	ふるねーむきた
00:51	みつきん	取引ある人フルネームで覚えてる
00:51	なり	素晴らしいな
00:52	なり	お
00:52	みつきん	お
00:52	なり	ねむいか？
00:52	みつきん	姿勢直してた
00:52	なり	かわい
00:52	みつきん	もぞもぞ
00:52	みつきん	した
00:52	なり	なんかなにしてもかわいいな
00:52	なり	すき
00:52	みつきん	姿勢なおすおじさんだよ
00:52	みつきん	かわいいわけない
00:52	なり	おじさんじゃないもん
00:52	なり	姿勢なおすゆうくんだよ
00:52	なり	かわいいにきまってる
00:53	みつきん	ぐぬぬ
00:53	みつきん	まきだれすぎ
00:53	なり	まじか
00:53	みつきん	小学校のためにいたわ
00:53	なり	案外覚えてそうと思った
00:53	みつきん	おれさ
00:53	みつきん	声可愛いとか抜かしてなかった？？？
00:53	なり	まきさんねー生きてるかもわからんくらい音信不通
00:53	みつきん	まじかよ
00:53	なり	抜かしてた気がするよ
00:53	みつきん	ぬかしすぎ
00:54	なり	^^
00:54	みつきん	^ ^
00:54	なり	楽しそうに話してたよ
00:54	みつきん	今と一緒じゃん
00:54	なり	まき漫画とかアニメ好きやから
00:54	みつきん	今より社交性あってくさ
00:54	みつきん	すげーな
00:54	なり	声優の専門行って東京就職したから
00:54	みつきん	あ、そーなん
00:54	なり	声はたしかに可愛かったんじゃね
00:55	みつきん	わかんない誰に言ったか
00:55	なり	成人式スーツできててかっけえなってなったわ
00:55	みつきん	かっけすぎんか
00:55	なり	な
00:55	なり	そっからわかんない
00:55	みつきん	東京モンは違うな
00:55	なり	snsもしない子だからなあ
00:55	みつきん	おれかな
00:55	なり	いうとおもったわ
00:55	みつきん	SNSできねえんだわ
00:55	みつきん	おじさんだからよお
00:56	なり	しなくていいとおもうよ
00:56	みつきん	くそだらぁ
00:56	みつきん	くそだらぁくちわるすぎ
00:56	なり	たーぼばばあきた
00:56	なり	くそだらぁ
00:56	なり	お父さん絶対好きな感じのアニメやと思うねんけどなあ
00:56	みつきん	ほー
00:56	なり	初め下ネタ祭りやから娘が勧めるのは違うなあって
00:57	みつきん	ダンダダンマジで人選ばん漫画だと思う
00:57	なり	だいぶ漫画読んじゃた
00:57	みつきん	癖ないし
00:57	みつきん	すごいまんがだ
00:57	なり	ね
00:57	なり	教えてくれてありがとう
00:57	みつきん	わあ
00:57	なり	バナナくださいの漫画で終わるとこだったよ
00:58	みつきん	いえいえそんな
00:58	なり	けんそん
00:58	なり	LINEの着せ替えかえよかなあ
00:58	なり	秋田
00:58	みつきん	したことない
00:58	なり	飽きた
00:58	みつきん	飽きない青空
00:58	なり	まじか
00:58	みつきん	まじ
00:58	なり	なりもデフォルトに戻そかな
00:59	なり	そしたらおそろいやん
00:59	みつきん	全国の人とお揃い
00:59	なり	なんかやだな
00:59	なり	やめとこ
00:59	みつきん	んふふ
00:59	なり	すぐおそろいにしたい
01:00	みつきん	すき
01:00	なり	なりもすきい
01:00	みつきん	おそろいしたい
01:00	なり	ね
01:00	みつきん	ねーー
01:01	なり	ゆうくんもおもってくれてんのがうれぴ
01:01	なり	しれっとムウちゃんスタンプおそろいじゃんね
01:01	みつきん	んふふ
01:01	みつきん	ねー
01:01	なり	うれしい
01:02	なり	ぐはあ
01:02	みつきん	お
01:02	なり	いぶにおしっこっておこさらた
01:02	みつきん	あらま
01:02	なり	[写真]
01:02	なり	くさぼーぼーやん
01:02	なり	かろ、、、、
01:03	みつきん	はや
01:03	なり	ちょーはやい
01:03	みつきん	くさきらい、、
01:04	なり	鼻炎もちのひときらあそう
01:04	なり	きらいそう
01:04	みつきん	なんか
01:04	みつきん	かぶれる
01:04	みつきん	むかつく
01:04	なり	わあそうなの
01:04	なり	それは嫌いになるよ
01:04	みつきん	すぐかぶれる
01:04	みつきん	近づかんようにしてる
01:04	なり	田舎住んでるのに？
01:04	みつきん	うん
01:04	なり	可能なのか？
01:05	みつきん	全然可能
